Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 02:47:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,141.7103105977014,141.7103105977014,-51.710310597701415,-51.710310597701415,66.81700128381408,-3.650988937719376,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:48:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,141.5493754266376,141.5493754266376,-51.5493754266376,-51.5493754266376,67.0819623740407,-3.6513159961323254,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:49:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,141.38812628905163,141.38812628905163,-51.388126289051634,-51.388126289051634,67.34549307091578,-3.651643051794963,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:50:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,141.22656827513228,141.22656827513228,-51.22656827513229,-51.22656827513229,67.60760987898402,-3.6519701047436683,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:51:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,141.0647064074692,141.0647064074692,-51.06470640746921,-51.06470640746921,67.86832914561535,-3.6522971549566137,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:52:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,140.90254564209016,140.90254564209016,-50.90254564209017,-50.90254564209017,68.12766706124444,-3.6526242024629028,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:53:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,140.74009086949562,140.74009086949562,-50.74009086949562,-50.74009086949562,68.38563965966881,-3.6529512472479837,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:54:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,140.57734691567745,140.57734691567745,-50.57734691567745,-50.57734691567745,68.64226281842713,-3.6532782893118565,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:55:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,140.4143185431202,140.4143185431202,-50.4143185431202,-50.4143185431202,68.89755225925603,-3.6536053286326933,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:56:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,140.25101045180378,140.25101045180378,-50.251010451803765,-50.251010451803765,69.15152354858634,-3.653932365210494,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:57:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,140.08742728049734,140.08742728049734,-50.08742728049734,-50.08742728049734,69.40419209763382,-3.6542593990889145,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:58:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,139.9235736064924,139.9235736064924,-49.923573606492404,-49.923573606492404,69.65557316494375,-3.654586430224299,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 02:59:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,139.75945383826618,139.75945383826618,-49.75945383826619,-49.75945383826619,69.90568202150638,-3.654913458871306,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03766027444122292,0.01582931606359649,20.611111111111143,21.611111111111143
2025-01-01 03:00:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,139.59507265560265,139.59507265560265,-49.59507265560265,-49.59507265560265,70.15453328337452,-3.655240484586102,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:01:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,139.4304343504928,139.4304343504928,-49.430434350492796,-49.430434350492796,70.40214191826897,-3.655567507550586,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:02:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,139.26554326842148,139.26554326842148,-49.265543268421496,-49.265543268421496,70.64852257421558,-3.655894527793862,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:03:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,139.10040369808988,139.10040369808988,-49.10040369808988,-49.10040369808988,70.89368975037831,-3.6562215453232056,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:04:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,138.93501987413515,138.93501987413515,-48.935019874135165,-48.935019874135165,71.13765779524999,-3.6565485601240653,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:05:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,138.76939597681292,138.76939597681292,-48.76939597681291,-48.76939597681291,71.38044090939405,-3.6568755722037167,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:06:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,138.6035361331641,138.6035361331641,-48.603536133164106,-48.603536133164106,71.62205314598839,-3.6572025815257803,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:07:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,138.4374444182106,138.4374444182106,-48.43744441821059,-48.43744441821059,71.86250841134944,-3.6575295881484635,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:08:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,138.2711248545436,138.2711248545436,-48.27112485454358,-48.27112485454358,72.10182046780511,-3.657856592006283,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:09:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,138.1045814150413,138.1045814150413,-48.104581415041324,-48.104581415041324,72.34000293203587,-3.658183593142894,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:10:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,137.93781791056279,137.93781791056279,-47.93781791056277,-47.93781791056277,72.57706943655654,-3.6585105918129557,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:11:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,137.77083843850474,137.77083843850474,-47.77083843850474,-47.77083843850474,72.81303299529418,-3.6588375875289785,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:12:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,137.6036467129707,137.6036467129707,-47.603646712970686,-47.603646712970686,73.04790695806349,-3.6591645804874133,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:13:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,137.4362465115025,137.4362465115025,-47.436246511502496,-47.436246511502496,73.28170437682161,-3.659491570731916,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:14:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,137.2686415659391,137.2686415659391,-47.268641565939106,-47.268641565939106,73.51443816362234,-3.6598185582406586,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:15:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,137.1008355619716,137.1008355619716,-47.1008355619716,-47.1008355619716,73.7461210935121,-3.660145543006365,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:16:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,136.9328321402073,136.9328321402073,-46.9328321402073,-46.9328321402073,73.97676580530833,-3.6604725250654155,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:17:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,136.76463489722943,136.76463489722943,-46.764634897229435,-46.764634897229435,74.20638480239643,-3.660799504395982,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:18:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,136.59624738508063,136.59624738508063,-46.59624738508062,-46.59624738508062,74.43499045567137,-3.661126480976236,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:19:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,136.42767311388502,136.42767311388502,-46.427673113885035,-46.427673113885035,74.6625950021874,-3.661453454886214,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:20:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,136.25891555127788,136.25891555127788,-46.25891555127787,-46.25891555127787,74.88921054817632,-3.66178042597312,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:21:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,136.08997801013658,136.08997801013658,-46.089978010136576,-46.089978010136576,75.11484922076897,-3.6621073946080287,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
2025-01-01 03:22:00,1.1,0.62,103.0,0,0,0,2.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.0024876007984071277,-1.2795591160744593,135.92086410279626,135.92086410279626,-45.920864102796244,-45.920864102796244,75.33952256435998,-3.6624343602961744,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0,0.1308179631856443,0.006454723338484961,0.022771770392415937,0.02682149538492965,0.0,0.0,0.0,51.666666666666686,0.03666921458750652,0.01497367735745614,20.611111111111143,21.611111111111143
