Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 17:23:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.74402130215762,97.74402130215762,-7.7440213021576225,-7.7440213021576225,245.00094180947212,-3.936425963860529,1414.0080167304782,,399.02572128037525,32.32686162151591,30.72686162151591,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,165.9853771740537,31.703126011190992,30.336726011190994,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,0.0,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:24:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.90256045648535,97.90256045648535,-7.902560456485343,-7.902560456485343,245.1694280961778,-3.936750559922075,1414.0080167304782,,398.5192124424603,32.282172967773384,30.682172967773386,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,165.73513428364717,31.651623295038902,30.285223295038904,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,0.0,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:25:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.06131559007444,98.06131559007444,-8.061315590074445,-8.061315590074445,245.33777206689544,-3.9370751532624126,1414.0080167304782,,398.0074567147542,32.23702138737776,30.63702138737776,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,165.48299348401912,31.59972996846923,30.23332996846923,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,0.0,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:26:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.2202849382534,98.2202849382534,-8.220284938253398,-8.220284938253398,245.5059757251013,-3.9373997435395722,1414.0080167304782,,397.49046451392115,32.19140779937854,30.59140779937854,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,165.22896746942905,31.54744864409903,30.181048644099032,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,0.0,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:27:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.37946705979905,98.37946705979905,-8.379467059799051,-8.379467059799051,245.67404142126267,-3.937724330855417,1414.0080167304782,,396.96824532941736,32.145333041018816,30.545333041018814,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,164.97306789782917,31.494781721262026,30.128381721262027,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,0.0,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:28:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.5388604123468,98.5388604123468,-8.538860412346802,-8.538860412346802,245.84197140244498,-3.9380489152972586,1414.0080167304782,,396.44080908871115,32.09879798818695,30.498797988186954,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,164.71530605353695,31.441731522393816,30.075331522393817,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,0.0,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:29:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.69846345698606,98.69846345698606,-8.698463456986067,-8.698463456986067,246.0097679234419,-3.938373496865097,1414.0080167304782,,395.9081658214196,32.051803525783754,30.451803525783756,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,164.4556926714375,31.388300256850844,30.021900256850845,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,0.0,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:30:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,98.85827465939924,98.85827465939924,-8.858274659399246,-8.858274659399246,246.17743324807032,-3.9386980755152763,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:31:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.01829248950018,99.01829248950018,-9.01829248950018,-9.01829248950018,246.3449696488873,-3.9390226512696245,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:32:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.17851542140113,99.17851542140113,-9.178515421401132,-9.178515421401132,246.51237940725065,-3.9393472240917617,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:33:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.33894193306284,99.33894193306284,-9.338941933062834,-9.338941933062834,246.6796648130554,-3.9396717940471717,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:34:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.49957050746222,99.49957050746222,-9.499570507462222,-9.499570507462222,246.8468281660496,-3.9399963610849227,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:35:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.66039963070934,99.66039963070934,-9.660399630709334,-9.660399630709334,247.01387177398465,-3.9403209252486704,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:36:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.82142790159567,99.82142790159567,-9.821427901595667,-9.821427901595667,247.1807980661747,-3.940645486720314,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:37:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.98265359764832,99.98265359764832,-9.982653597648323,-9.982653597648323,247.34760914399095,-3.9409700450705714,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:38:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.14407532598871,100.14407532598871,-10.144075325988704,-10.144075325988704,247.51430745566302,-3.941294600510446,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:39:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.30569158847827,100.30569158847827,-10.305691588478266,-10.305691588478266,247.68089534540513,-3.941619153069041,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:40:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.46750089110662,100.46750089110662,-10.467500891106623,-10.467500891106623,247.84737516703217,-3.9419437027027016,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:41:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.62950174360384,100.62950174360384,-10.629501743603843,-10.629501743603843,248.01374928368676,-3.9422682494769106,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:42:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.79169265943423,100.79169265943423,-10.791692659434238,-10.791692659434238,248.18002006794998,-3.9425927933116327,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:43:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.95407215541157,100.95407215541157,-10.954072155411566,-10.954072155411566,248.34618990157978,-3.942917334235972,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:44:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,101.11663875285439,101.11663875285439,-11.116638752854392,-11.116638752854392,248.51226117682282,-3.9432418723008595,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.1630620882712133,0.0,0.458163829616274,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:45:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,101.27939097575008,101.27939097575008,-11.27939097575008,-11.27939097575008,248.67823629466386,-3.9435664074408123,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:46:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,101.44232735188325,101.44232735188325,-11.442327351883247,-11.442327351883247,248.84411766612072,-3.943890939684934,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:47:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,101.60544652194078,101.60544652194078,-11.605446521940783,-11.605446521940783,249.0099078231773,-3.9442154692296754,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:48:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,101.76874680147166,101.76874680147166,-11.76874680147166,-11.76874680147166,249.1756089739022,-3.9445399956894107,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:49:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,101.93222683840531,101.93222683840531,-11.93222683840532,-11.93222683840532,249.34122367086252,-3.9448645191951073,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:50:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,102.09588517368694,102.09588517368694,-12.095885173686934,-12.095885173686934,249.50675436454398,-3.9451890398704563,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:51:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,102.25972035184202,102.25972035184202,-12.259720351842018,-12.259720351842018,249.6722035159526,-3.945513557540835,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:52:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,102.4237309205248,102.4237309205248,-12.42373092052481,-12.42373092052481,249.83757359632398,-3.945838072402694,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:53:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,102.58791543025845,102.58791543025845,-12.587915430258446,-12.587915430258446,250.00286708700068,-3.94616258431779,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:54:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,102.75227243551271,102.75227243551271,-12.752272435512708,-12.752272435512708,250.16808648068843,-3.9464870933588827,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:55:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,102.91680049287739,102.91680049287739,-12.91680049287738,-12.91680049287738,250.33323427976808,-3.9468115994532127,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:56:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,103.08149816217508,103.08149816217508,-13.081498162175079,-13.081498162175079,250.4983129975884,-3.9471361026517116,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
2025-01-01 17:57:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,103.24636400613663,103.24636400613663,-13.246364006136625,-13.246364006136625,250.66332515829936,-3.9474606029543793,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.3706948242197306,0.2230258132474478,0.010967934428949009,0.08270405771554067,0.0,0.0,1.4538276103390164,0.0,0.9152571829951269,51.666666666666686,0.04994941662730618,0.0043446308479532176,13.333333333333371,20.000000000000057
