Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 04:11:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,127.47931004641109,127.47931004641109,-37.479310046411086,-37.479310046411086,85.3816771972858,-3.678452330532309,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.365133811710313,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:12:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,127.30496156184695,127.30496156184695,-37.30496156184695,-37.30496156184695,85.57072059138449,-3.6787791594470036,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.365133811710313,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:13:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,127.13056857275492,127.13056857275492,-37.13056857275493,-37.13056857275493,85.75926148506574,-3.679105985596834,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.365133811710313,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:14:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,126.95613308194672,126.95613308194672,-36.956133081946724,-36.956133081946724,85.94730670738107,-3.6794328090181807,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.365133811710313,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:15:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,126.78165707595734,126.78165707595734,-36.78165707595734,-36.78165707595734,86.13486301978821,-3.679759629689215,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:16:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,126.60714252568147,126.60714252568147,-36.60714252568146,-36.60714252568146,86.32193711667503,-3.6800864476535935,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:17:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,126.4325912699154,126.4325912699154,-36.4325912699154,-36.4325912699154,86.50853575088615,-3.6804132630713866,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:18:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,126.258005482578,126.258005482578,-36.25800548257799,-36.25800548257799,86.69466523578126,-3.680740075542417,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:19:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,126.0833869726337,126.0833869726337,-36.083386972633704,-36.083386972633704,86.88033219479007,-3.6810668852340314,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:20:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,125.90873765126827,125.90873765126827,-35.90873765126826,-35.90873765126826,87.06554306280532,-3.681393692168058,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:21:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,125.73405941543484,125.73405941543484,-35.734059415434835,-35.734059415434835,87.25030421198602,-3.681720496431808,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:22:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,125.55935414810972,125.55935414810972,-35.559354148109726,-35.559354148109726,87.43462195260992,-3.682047297930694,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:23:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,125.38462371891009,125.38462371891009,-35.3846237189101,-35.3846237189101,87.61850253352327,-3.6823740966792684,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:24:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,125.2098699830459,125.2098699830459,-35.2098699830459,-35.2098699830459,87.80195214433525,-3.6827008927066345,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:25:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,125.03509478351575,125.03509478351575,-35.03509478351574,-35.03509478351574,87.98497691418538,-3.6830276859545847,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:26:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,124.86029995008852,124.86029995008852,-34.86029995008852,-34.86029995008852,88.16758291387328,-3.683354476488603,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:27:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,124.68548729985288,124.68548729985288,-34.68548729985288,-34.68548729985288,88.34977615633329,-3.683681264257757,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:28:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,124.51065863780275,124.51065863780275,-34.510658637802756,-34.510658637802756,88.53156259705457,-3.684008049291151,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:29:00,2.2,0.5,103.0,0,0,0,4.1,-15.461532790110311,12.43753247303448,9.236100170605994,0.0021695819241104525,-1.1635959681253354,124.3358156385203,124.3358156385203,-34.3358156385203,-34.3358156385203,88.71294825771042,-3.684334831799788,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25282621174446857,0.012892169046061212,0.014638615935808084,0.006904505322260488,0.0,0.0,0.35754442532372455,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:30:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,124.16096031737197,124.16096031737197,-34.160960317371966,-34.160960317371966,88.89393873860564,-3.684661611332558,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:31:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.98609432595288,123.98609432595288,-33.98609432595288,-33.98609432595288,89.07453995058745,-3.6849883881222922,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:32:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.81121942163296,123.81121942163296,-33.81121942163296,-33.81121942163296,89.2547576286301,-3.6853151621835423,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:33:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.63633735085828,123.63633735085828,-33.636337350858284,-33.636337350858284,89.43459745400975,-3.6856419335017563,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:34:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.46144984807847,123.46144984807847,-33.46144984807847,-33.46144984807847,89.61406505635654,-3.6859687020769343,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:35:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.28655863792522,123.28655863792522,-33.28655863792522,-33.28655863792522,89.79316601235121,-3.6862954678945243,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:36:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,123.11166543412364,123.11166543412364,-33.11166543412364,-33.11166543412364,89.9719058477719,-3.6866222309618024,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:37:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.93677194004742,122.93677194004742,-32.93677194004742,-32.93677194004742,90.15029003783388,-3.6869489912933204,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:38:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.76187984922993,122.76187984922993,-32.76187984922992,-32.76187984922992,90.3283240075732,-3.6872757488672505,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:39:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.58699084430616,122.58699084430616,-32.58699084430616,-32.58699084430616,90.50601313380412,-3.6876025037418003,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:40:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.412106481863,122.412106481863,-32.412106481863006,-32.412106481863006,90.68336286265486,-3.687929256047937,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:41:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.23722866046754,122.23722866046754,-32.23722866046753,-32.23722866046753,90.86037823602868,-3.688256005400035,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:42:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,122.06235891752956,122.06235891752956,-32.06235891752957,-32.06235891752957,91.03706460550012,-3.688582752016373,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:43:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.88749889892125,121.88749889892125,-31.887498898921244,-31.887498898921244,91.21342715669823,-3.688909495853295,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:44:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.71265024060904,121.71265024060904,-31.712650240609044,-31.712650240609044,91.38947103027368,-3.6892362369326293,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934,0.25157871398915044,0.012763247355600601,0.015107468403503004,0.006891019960302947,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:45:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.53781457079742,121.53781457079742,-31.537814570797423,-31.537814570797423,91.56520132055283,-3.6895629752980312,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0010000000000003,0.23369791282959104,0.010249274391618664,0.02193187654439574,0.006648283445067227,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:46:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.3629935088027,121.3629935088027,-31.362993508802706,-31.362993508802706,91.74062307748272,-3.6898897109131212,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0010000000000003,0.23369791282959104,0.010249274391618664,0.02193187654439574,0.006648283445067227,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:47:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.18818866557498,121.18818866557498,-31.188188665574977,-31.188188665574977,91.91574130689742,-3.690216443799727,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0010000000000003,0.23369791282959104,0.010249274391618664,0.02193187654439574,0.006648283445067227,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:48:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,121.01340164419615,121.01340164419615,-31.013401644196147,-31.013401644196147,92.09056097080497,-3.6905431738923653,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0010000000000003,0.23369791282959104,0.010249274391618664,0.02193187654439574,0.006648283445067227,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
2025-01-01 04:49:00,-1.1,0.82,102.9,0,0,0,0.0,-17.812712361092508,12.43753247303448,9.236100170605994,0.00277802876983015,-2.073260531168115,120.83863403879883,120.83863403879883,-30.838634038798833,-30.838634038798833,92.26508698923357,-3.690869901314727,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0010000000000003,0.23369791282959104,0.010249274391618664,0.02193187654439574,0.006648283445067227,0.0,0.0,0.0,51.666666666666686,0.03746206247047963,0.002495612892909357,21.111111111111143,23.888888888888914
